date,open,close,high,low,volume
07-Mar-96,1005.06,998.45,1010.5,998.45,8618.6
08-Mar-96,993.93,988.62,993.93,981.6,6965.3
11-Mar-96,981.16,975.26,981.16,966.28,6801.8
12-Mar-96,974.71,976.22,976.46,969.15,8098.7
13-Mar-96,973.75,992.14,992.54,972.77,6250.4
14-Mar-96,993.72,991.14,1002.68,990.41,6793
15-Mar-96,989.55,981.87,989.98,981.67,6708.1
18-Mar-96,977.71,962.09,977.71,961.37,6787.1
19-Mar-96,961.12,947.09,964.08,945.07,9615.9
21-Mar-96,957.88,965.57,967.75,957.88,6645
22-Mar-96,962.34,956.11,962.34,950.07,7229.3
25-Mar-96,956.89,953.98,957.19,952.25,5271.9
26-Mar-96,952.87,957.14,958.58,949.28,5997.8
27-Mar-96,965.84,974.17,975.6,965.84,4542.7
28-Mar-96,976.91,997.32,997.32,976.91,4727.5
29-Mar-96,998.16,985.3,998.16,985.3,4452.8
01-Apr-96,988.33,994.8,995.01,988.33,4112.2
02-Apr-96,996.07,1003.28,1005.68,996.07,6329.6
03-Apr-96,1013.41,1013.47,1019.09,1012.79,5023.9
04-Apr-96,1012.29,1010.94,1012.29,1000.9,4102
08-Apr-96,1024.4,1032.13,1034.72,1024.4,5126.6
09-Apr-96,1035.61,1029.07,1041.05,1028.78,7653.4
10-Apr-96,1030.57,1029.28,1035.79,1027.07,7128.4
11-Apr-96,1024.37,1025.18,1026.52,1022.31,5948.3
12-Apr-96,1023.84,1032.19,1033.17,1023.84,5880.1
15-Apr-96,1038.03,1046.45,1050.48,1038.03,7900.3
16-Apr-96,1046.8,1058.71,1060.85,1046.8,7568.4
17-Apr-96,1067.93,1096.28,1096.28,1067.93,8683.3
18-Apr-96,1107.76,1121.68,1124.93,1107.76,12702.4
19-Apr-96,1124.3,1131.74,1142.26,1124.3,13388.9
22-Apr-96,1136.28,1106.93,1136.28,1102.83,11184.4
23-Apr-96,1090.04,1095.82,1100.51,1090.04,12092.1
24-Apr-96,1136.97,1145.11,1145.11,1126.77,11655.5
25-Apr-96,1157.94,1120.82,1160.16,1110.61,14039.2
26-Apr-96,1133.17,1123.63,1133.17,1106.29,13477.3
29-Apr-96,1112.7,1118.37,1118.69,1107.51,8877.9
30-Apr-96,1118.1,1114.36,1118.23,1112.44,8500.3
01-May-96,1141.65,1137.86,1141.65,1133.92,8500.3
02-May-96,1131.96,1132.05,1132.05,1123.15,9872.8
03-May-96,1126.08,1119.48,1127.99,1119.34,10580.2
06-May-96,1108,1088.22,1108,1087.86,11930.6
07-May-96,1086.66,1093.09,1094.97,1086.66,12076.7
08-May-96,1082.78,1108.53,1113.62,1075.94,13861.5
09-May-96,1101.41,1090.53,1107.41,1089.87,12706.7
10-May-96,1076.97,1078.63,1080.91,1063.75,11142
13-May-96,1081.68,1088.1,1090.16,1080.68,8251.9
14-May-96,1087.94,1105.47,1107.44,1085.85,13394.2
15-May-96,1107,1115.97,1117.41,1095.67,17163.2
16-May-96,1128.45,1128.59,1141.64,1126.29,14558.9
17-May-96,1122.42,1115.54,1122.42,1113.59,12028.2
20-May-96,1094.6,1083.67,1094.6,1083.56,7183.8
21-May-96,1077.18,1074.86,1082.52,1074.19,12478.2
22-May-96,1082.25,1081.13,1086.07,1079.61,7538.4
23-May-96,1079.89,1076.71,1079.89,1073.76,7191.7
24-May-96,1079.77,1085.03,1087.77,1077.87,6177.3
27-May-96,1080.55,1065.29,1080.55,1065.29,8070.4
28-May-96,1054.62,1063.36,1065.61,1046.95,11877.6
29-May-96,1074.23,1096.76,1100.59,1074.23,12414.4
30-May-96,1095.86,1082.84,1095.86,1082.58,12148.3
31-May-96,1086.46,1089.92,1089.92,1083.73,11743.2
03-Jun-96,1098.18,1108.87,1109.99,1098.18,15152.3
04-Jun-96,1114.55,1105.64,1118.13,1104.32,18457.4
05-Jun-96,1108.78,1113.14,1115.06,1104.45,13496.1
06-Jun-96,1129.17,1129.82,1132.62,1127.52,16901.7
07-Jun-96,1126.39,1133.44,1134.86,1126.39,10835.3
10-Jun-96,1136.86,1141.35,1144.15,1136.86,10807.6
11-Jun-96,1137.74,1143.06,1145.68,1136.77,12895.8
12-Jun-96,1164.83,1163.87,1171.01,1163.58,15461
13-Jun-96,1166.37,1168.4,1172.34,1164.66,10007
14-Jun-96,1169.26,1196.06,1198.35,1169.26,14778.1
17-Jun-96,1202.58,1185.37,1203.11,1184.36,14902.2
18-Jun-96,1176.48,1181.95,1184.18,1173.66,14272
19-Jun-96,1180.78,1168.03,1190.03,1163.46,16187.9
20-Jun-96,1163.68,1169.48,1170.54,1150.4,18693.1
21-Jun-96,1168.72,1157.42,1170.01,1155.56,17936.7
24-Jun-96,1157.92,1146.78,1159.92,1138.88,14482.9
25-Jun-96,1147.28,1127.78,1154.22,1123.79,16049.1
26-Jun-96,1127.43,1119.85,1134.43,1116.96,13742.2
27-Jun-96,1119,1127,1130,1107,17818.7
28-Jun-96,1128,1122,1136,1119,15406.7
01-Jul-96,1121,1109,1121,1105,13038.3
02-Jul-96,1109,1100,1111,1098,12360.3
03-Jul-96,1100,1080,1100,1076,15972.3
04-Jul-96,1080,1088,1099,1056,26025.6
05-Jul-96,1089,1093,1104,1088,20069.8
08-Jul-96,1095.08,1103.47,1106.36,1095.08,17705.3
09-Jul-96,1104.01,1088.76,1104.13,1082.41,19491.4
10-Jul-96,1083.49,1086.62,1093.27,1072.48,16290.1
11-Jul-96,1089.45,1097.44,1103.19,1089.45,15363
12-Jul-96,1096.85,1089.35,1099.2,1086.07,13992.1
15-Jul-96,1089,1093.38,1098.35,1081.22,19562.4
16-Jul-96,1100.14,1083.47,1105.94,1076.92,21232.6
17-Jul-96,1082,1108,1118,1086,24581.7
18-Jul-96,1109.17,1118.68,1126.14,1109.17,19246.2
19-Jul-96,1118.92,1119.27,1126.71,1112.35,13997.4
22-Jul-96,1119.39,1125.67,1126.29,1115.13,15770.4
23-Jul-96,1125.15,1092.14,1127.08,1086.28,15284.2
24-Jul-96,1090.74,1069.43,1090.74,1049.88,15859.2
25-Jul-96,1069.27,1062.68,1075.79,1060.6,14146.1
26-Jul-96,1062.04,1051.24,1066.12,1046.46,16263.4
29-Jul-96,1054.51,1033.97,1057.84,1030.87,13782.3
30-Jul-96,1031.01,1014.91,1031.01,999.03,15553.8
31-Jul-96,1017.06,1042.81,1047.04,1004.76,14881.8
01-Aug-96,1047.47,1036.63,1054.08,1035.3,17152.8
02-Aug-96,1036.34,1032.94,1036.48,1024.8,11248.4
05-Aug-96,1035.73,1032.29,1038.2,1030.34,8088.6
06-Aug-96,1031.8,1035.51,1038.04,1023.73,10604.1
07-Aug-96,1036.59,1048.59,1050.54,1033.52,8484.2
08-Aug-96,1050.43,1039.24,1054.29,1037.94,8905.2
09-Aug-96,1038.76,1037.91,1042.25,1033.46,7272.2
12-Aug-96,1038.11,1032.17,1039.93,1030.4,6290.8
13-Aug-96,1031.05,1024.43,1031.05,1021.67,6886.5
14-Aug-96,1021.18,1018.48,1027.95,1017.43,6152.4
16-Aug-96,,1002.25,,,8542.4
19-Aug-96,1001.19,975.66,1001.19,972.96,9836.8
20-Aug-96,973.13,977.34,980.78,968.76,10352.7
21-Aug-96,980.23,999.19,1001.84,980.23,9205.1
22-Aug-96,,1002.17,,,10097
23-Aug-96,,1012.71,,,8176.4
26-Aug-96,,1009.04,,,6368
27-Aug-96,1009.9,1014.68,1016.59,1006.02,7774.9
28-Aug-96,1015.01,1027.09,1029.49,1015.01,5975.8
29-Aug-96,,1025.86,,,8147.9
30-Aug-96,,1029,,,5355.4
02-Sep-96,1028.91,1036.95,1039.98,1028.91,7133.2
03-Sep-96,1039.84,1023.27,1046.51,1017.46,12438.5
04-Sep-96,1022.37,1026.41,1028.26,1012.15,5413.7
05-Sep-96,1028.06,1037.47,1038.31,1028.06,7221
06-Sep-96,1038.04,1032.09,1038.79,1029.96,7288.6
09-Sep-96,1030.42,1013.88,1031.22,1012.34,6848.9
10-Sep-96,1014.87,1001.15,1014.87,996.75,7421.4
11-Sep-96,1001.86,991.34,1008.79,989.71,7897.4
12-Sep-96,990.88,989.28,992.68,981.01,8730.5
13-Sep-96,991.65,980.72,991.86,979.8,8275
16-Sep-96,,962.27,,,9689.1
17-Sep-96,965.02,971.21,975.19,962.93,10109.3
18-Sep-96,972.73,994.43,996.97,969.67,10768.8
19-Sep-96,996.41,977.76,1001.25,975.85,13251.6
20-Sep-96,979.14,977.03,984.45,973.09,9427
23-Sep-96,976.08,968.84,976.08,963.19,8561.1
24-Sep-96,968.78,968.91,972.74,965.69,9129
25-Sep-96,967.98,971.29,981.75,967.98,7346.1
26-Sep-96,970.76,959.31,970.89,955.6,7560.2
27-Sep-96,958.79,947.23,958.83,942.05,9366.6
30-Sep-96,945.68,943.96,948.41,932.27,10843.9
01-Oct-96,944.51,936.27,945.66,933.56,9878.7
03-Oct-96,937.16,924.92,943.38,921.18,12956.6
04-Oct-96,924.93,904.12,925.93,898.47,12762
07-Oct-96,905.76,874,905.76,859.65,13001.5
08-Oct-96,872.57,873.9,876.78,850.52,12638.3
09-Oct-96,873.18,874.72,875.85,859.35,10230.9
10-Oct-96,874.2,898.42,900.53,872.83,10201.8
11-Oct-96,900.11,908.79,915.59,897.6,12636.1
14-Oct-96,907.26,892.05,907.26,890.71,8550.6
15-Oct-96,892.07,897.77,902.74,885.23,9806
16-Oct-96,896.63,892.77,905.11,891.16,7287
17-Oct-96,891.42,892.07,893.33,880.76,10189.2
18-Oct-96,892.61,895,899.51,888.61,11827
22-Oct-96,896.87,919.09,924.83,896.87,12760
23-Oct-96,924.2,951.29,953.44,924.2,11590.7
24-Oct-96,953.48,932.77,956.45,928.45,16343.6
25-Oct-96,929.42,936.95,939.73,929.42,11723.1
28-Oct-96,936.84,935.89,948.37,934.64,9042.1
29-Oct-96,936.78,926.39,936.78,922.89,10231.9
30-Oct-96,,929.03,929.03,929.03,
31-Oct-96,927.31,909.29,927.31,897.23,9723.1
01-Nov-96,910.32,906.68,915.39,904.95,9798
04-Nov-96,906.56,890.13,906.56,886.68,8672.3
05-Nov-96,890.19,881.57,894.4,878.29,9570
06-Nov-96,879.81,866.57,880.15,851.77,9359.9
07-Nov-96,867.24,874.89,876.25,866.76,7631.4
08-Nov-96,876.11,884.64,885.68,876.11,6150.6
10-Nov-96,885.21,880.36,886.84,878.57,3530.4
11-Nov-96,879.28,891.27,895.64,876.83,6056
13-Nov-96,895.98,896.84,898.54,889.47,6301.2
14-Nov-96,895.67,889.39,897.92,885.21,6339.4
15-Nov-96,888.58,894.31,894.62,885.62,6116.8
18-Nov-96,893.95,904.05,904.89,893.95,9508.3
19-Nov-96,904.5,897.58,905.61,895.86,10039.5
20-Nov-96,897.99,876.61,897.99,875.36,8995.5
21-Nov-96,876.36,869.82,878.26,866.97,9728.7
22-Nov-96,867.82,850.33,868.18,848.13,9074.1
25-Nov-96,,852.26,,,11261.9
26-Nov-96,856.31,855.48,870.84,847.6,12494.8
27-Nov-96,848.17,829.08,848.21,822.17,8105.9
28-Nov-96,829.28,825.47,835.15,823.26,7755.2
29-Nov-96,825.59,830.32,833.81,825.59,6198.9
02-Dec-96,830.48,820.25,834.92,818.61,5743.7
03-Dec-96,819.77,809.43,819.77,804.46,7731.7
04-Dec-96,805.4,788.15,805.82,775.43,7221.5
05-Dec-96,786.37,802.23,808.21,781.54,8705.4
06-Dec-96,805.51,808.19,815.03,805.47,6572.7
09-Dec-96,809.03,808.69,816.2,804.97,6025.1
10-Dec-96,807.73,803.2,808.53,797.66,7308.2
11-Dec-96,806.46,837.07,839.13,803.68,9852
12-Dec-96,838.86,827.25,847.36,825.52,9919.1
13-Dec-96,826.54,824.62,826.54,814.89,7462.8
16-Dec-96,823.71,847.27,848.88,823.71,9585.4
17-Dec-96,846.06,850.74,853.36,841,9388.1
18-Dec-96,850.69,860.4,871.84,850.69,11342.6
19-Dec-96,858.03,860.58,864.54,853.47,7797
20-Dec-96,864.25,884.38,887.92,864.25,12463.4
23-Dec-96,884.4,882,890.65,878.1,10058
24-Dec-96,881.85,884.05,887.5,874.05,10096.9
26-Dec-96,887.95,911.8,913.35,887.95,7842.5
31-Dec-96,918.15,899.1,922.1,895.6,7877.3
01-Jan-97,905.2,939.55,941.4,905.2,10312.4
02-Jan-97,941.95,927.05,944,925.05,12249
03-Jan-97,924.3,931.65,932.6,919.55,9350
06-Jan-97,932.45,927.8,937.95,925.65,7259.1
07-Jan-97,926.35,928.8,935.15,922.25,11314.1
08-Jan-97,937.35,946.7,953.1,937.35,12933.8
09-Jan-97,945.15,956.6,959.75,943.6,10682.3
10-Jan-97,962.7,980.35,984.1,962.7,15398.4
13-Jan-97,978.55,980.7,982.25,965.5,12180.8
14-Jan-97,984,989.3,994.4,977.7,15260.5
15-Jan-97,997.5,1041.8,1042.75,997.05,15552.9
16-Jan-97,1064.05,1009.4,1085.75,995.35,23054
17-Jan-97,994.1,1001.75,1009.7,976.35,20514.1
20-Jan-97,1004.1,977,1005.55,973.95,14654.4
21-Jan-97,972.1,960.5,980.2,956.45,15575.6
22-Jan-97,971.4,987.1,992.9,971.4,15154.3
24-Jan-97,991.05,985.9,991.4,979.55,14673.2
27-Jan-97,993.15,1009.15,1017.3,990.3,19022.2
28-Jan-97,1016,1021.8,1025.1,1007.95,16039.1
29-Jan-97,1038.1,1017.2,1043.9,1007.1,21028.5
30-Jan-97,1010.6,1000,1012.85,993.5,18107.9
31-Jan-97,988.7,972.65,988.7,965.85,17109.1
03-Feb-97,967.9,948.2,967.9,944.2,14471.5
04-Feb-97,947,958.3,963.2,944.45,14811.5
05-Feb-97,970.75,962.5,984.8,959.5,12569.7
06-Feb-97,960.75,967.75,972.4,953.95,13917.9
07-Feb-97,969.5,978.8,980.95,966.5,13724.5
10-Feb-97,981,981.45,986.75,975.15,13748.9
11-Feb-97,980.95,992.75,996.05,978.85,12050.3
12-Feb-97,991.65,1001,1008.8,990.9,15142.5
13-Feb-97,998.45,1002.15,1005.1,995.35,9806.7
14-Feb-97,1001.3,1009.45,1011.85,1001.1,10021.4
17-Feb-97,1017.75,1020.1,1024.3,1015.1,13982.1
18-Feb-97,1020.75,1000.75,1020.85,998.9,14983.2
19-Feb-97,1004.05,1011.85,1013.05,993.85,15228.2
20-Feb-97,1009.55,1003.1,1009.6,1000.55,12074.3
21-Feb-97,1000.75,991.55,1002,989.5,10640
24-Feb-97,988.7,964.75,988.9,961.95,12777.2
25-Feb-97,962.6,966.1,975.25,954.5,15756.3
26-Feb-97,963.95,968.85,970.5,956.75,11379.4
27-Feb-97,972.35,992.75,994.5,972.05,12602.5
28-Feb-97,998.25,998.65,1006.6,996,19850.8
01-Mar-97,1070.8,1102.95,1106.6,1070.8,19877.19
03-Mar-97,1102.45,1107.7,1140.65,1095.9,20337.27
04-Mar-97,1111.75,1117.3,1121.4,1098.2,18652.21
05-Mar-97,1144.25,1132.9,1167.95,1122.25,24362.24
06-Mar-97,1127,1127.25,1135.75,1119.3,17365.54
10-Mar-97,1118.8,1078.7,1118.8,1075.05,16953.3
11-Mar-97,1073.8,1052,1083.35,1046.3,19189.26
12-Mar-97,1066.55,1074.2,1088.65,1065.25,16060.83
13-Mar-97,1076.85,1066.5,1078.6,1062.7,12271.61
14-Mar-97,1062.2,1070.1,1076.65,1057.55,19286.48
17-Mar-97,1071.95,1072.6,1076.25,1065.45,15667.26
18-Mar-97,1072.3,1064.35,1074.5,1061.05,17334.06
19-Mar-97,1074.25,1052.05,1079.6,1050,13740.7
20-Mar-97,1049,1054.8,1059.5,1040.95,18443.54
21-Mar-97,1058.7,1061.4,1069.5,1058.55,14437.27
25-Mar-97,1064.5,1058.35,1067.25,1054.5,13159.02
26-Mar-97,1062.5,1059.2,1067.2,1057.5,11983.61
27-Mar-97,1057.45,1057.8,1059,1047.7,9521.8
31-Mar-97,1012.15,968.3,1012.15,966.8,1706.26
01-Apr-97,931.95,970.15,973.85,931.5,12192.1
02-Apr-97,982.1,1002.2,1004.65,982.1,10038.81
03-Apr-97,1004.3,1010.65,1012.75,1000.55,9260.19
04-Apr-97,1001.9,1001,1002,996.6,6160.21
07-Apr-97,997.5,990.9,998,988,6797.55
09-Apr-97,1009.95,1030.3,1031.15,1009.95,10043.66
10-Apr-97,1024.45,1008.35,1024.7,1000.3,15509.49
11-Apr-97,993.3,1013.4,1017.2,985.65,14417.36
12-Apr-97,1004.9,1003.25,1009.9,999.3,8180.8
15-Apr-97,1010.65,1014.9,1018.6,1010.65,11760.76
17-Apr-97,1020.4,1035.2,1036.15,1018.25,12526.72
21-Apr-97,1041.45,1060.6,1061.8,1041.25,14521.74
22-Apr-97,1066.7,1059.8,1073.9,1056.4,17538.72
23-Apr-97,1065.95,1071.05,1078.05,1063.85,14073.64
24-Apr-97,1071.4,1067.2,1075.9,1063.3,11304.5
25-Apr-97,1065.4,1069.4,1071.05,1062.95,11530.12
28-Apr-97,1068.6,1065.4,1070.7,1061.2,11812.65
29-Apr-97,1063.6,1057.45,1065.4,1052.8,11973.84
30-Apr-97,1081.1,1079.85,1088.4,1075.95,13434.26
02-May-97,1074.7,1069,1074.7,1063.75,9871.14
05-May-97,1061.8,1045.5,1061.8,1043.55,12171.9
06-May-97,1045.8,1048.4,1050.55,1038.75,12650.81
07-May-97,1053.1,1044.4,1055.05,1042.55,10939.12
08-May-97,1043.7,1054.05,1055.4,1039.8,8753.75
09-May-97,1054.6,1053.35,1063,1048.05,9760.15
12-May-97,1052.8,1040.5,1056.5,1039.05,10650.83
13-May-97,1041.05,1031.05,1042.25,1027.5,11132.03
14-May-97,1030.35,1041.65,1044.15,1018.15,14838.45
15-May-97,1041.65,1045,1049,1036.25,15261.93
16-May-97,1043.4,1048.4,1049.75,1041.1,13560.15
19-May-97,1052.2,1050.8,1059.25,1048.05,15676.73
20-May-97,1051.55,1050.85,1053.25,1045.3,12381.34
21-May-97,1047.5,1042,1049.7,1040.55,12058.62
22-May-97,1042.45,1037.2,1043.8,1034.35,11106.58
23-May-97,1037,1033.7,1039,1028.75,12209.38
26-May-97,1032.15,1026.9,1035.8,1025.5,8654.25
27-May-97,1027.5,1025.7,1031.5,1023.45,12950.7
28-May-97,1032.5,1027,1035.35,1024.55,10295.81
29-May-97,1024.75,1038.2,1040.05,1023.8,12942.32
30-May-97,1039.85,1050.9,1051.2,1038.3,15555.22
02-Jun-97,1053.05,1064.95,1066.15,1051.05,16146.16
03-Jun-97,1067.65,1073.75,1081.75,1067.55,20457.82
04-Jun-97,1081.55,1085.75,1090.95,1078.8,15143.56
05-Jun-97,1089.85,1086.6,1095.5,1082.85,17461.87
06-Jun-97,1087.5,1082.75,1091.05,1081.3,12871.78
09-Jun-97,1082.95,1074.65,1082.95,1071.55,13040.66
10-Jun-97,1075.3,1081.1,1084.15,1075.2,13788.74
11-Jun-97,1090.45,1104.6,1108.95,1090.45,16124.15
12-Jun-97,1106.1,1120.7,1122.2,1105.75,16941.28
13-Jun-97,1124.95,1136.3,1147.5,1122.75,25155.24
16-Jun-97,1135.3,1129.7,1141.05,1121.85,18158.97
17-Jun-97,1134.9,1138.8,1145.8,1127.15,20178.52
18-Jun-97,1162.2,1159.8,1171,1156.05,18597.67
19-Jun-97,1151.95,1159.8,1161.7,1145.35,21053.05
20-Jun-97,1162.7,1158.35,1174.15,1154.3,25713.91
23-Jun-97,1159.6,1153.7,1163,1149.3,16782.51
24-Jun-97,1154.95,1155.3,1161.95,1146.85,14998.63
25-Jun-97,1166.1,1161.9,1175,1158.9,19544.24
26-Jun-97,1164,1168.2,1177.6,1160.25,30806.09
27-Jun-97,1168.3,1169.65,1174.75,1165.95,17537.88
30-Jun-97,1167.45,1192.4,1194.75,1164.5,19583.63
01-Jul-97,1201.3,1200.45,1206.1,1193.55,23638.16
02-Jul-97,1214.7,1222.95,1237.05,1212.6,23143.39
03-Jul-97,1222.45,1214.9,1235.45,1209.45,18610.87
04-Jul-97,1218.95,1216.1,1222.6,1209.45,18186.85
07-Jul-97,1217.4,1209.7,1226.6,1208.25,17770.96
08-Jul-97,1205.1,1198.25,1205.8,1193.35,17522.39
09-Jul-97,1211.6,1236.55,1239.55,1211.6,19959
10-Jul-97,1248.1,1239.15,1252.7,1234.95,18887.49
11-Jul-97,1233.5,1221.1,1233.5,1217,16212.73
14-Jul-97,1212.4,1187.05,1215.6,1176.6,23933.22
15-Jul-97,1190.5,1183.35,1195.4,1180.75,19193.39
16-Jul-97,1195.55,1183,1207,1179.25,21433.35
17-Jul-97,1182.85,1181.4,1185.3,1173,21581.91
21-Jul-97,1171.35,1165,1171.35,1153.75,14887.19
22-Jul-97,1169.55,1173.25,1176.4,1165.15,15598.81
23-Jul-97,1184.05,1200.7,1201.75,1183.9,17604.31
24-Jul-97,1204.35,1199.95,1213.4,1195.2,18033.24
25-Jul-97,1194.75,1185.05,1195.95,1179,17092.12
28-Jul-97,1185.25,1181.65,1187.85,1176.95,15022.47
29-Jul-97,1182.6,1190.3,1190.55,1180.1,16192.89
30-Jul-97,1196.65,1197.9,1205.8,1195.85,14373.94
31-Jul-97,1203.95,1221.5,1224.7,1201.85,21177.85
01-Aug-97,1224.4,1232.4,1233.85,1219.9,24882.17
04-Aug-97,1238.75,1250.4,1254.5,1237.95,21283.71
05-Aug-97,1250.5,1273.15,1275.45,1249.7,23029.83
06-Aug-97,1273.65,1292.95,1297.1,1273.65,4272.2
07-Aug-97,1292.8,1269.65,1292.8,1259.05,20787.2
08-Aug-97,1269.55,1256.95,1269.55,1253.2,13135.57
11-Aug-97,1256.85,1258.35,1260,1247.65,16095.7
12-Aug-97,1258.5,1248.45,1272,1243.95,18437.85
13-Aug-97,1248.3,1244.6,1251.4,1240.9,10026.12
14-Aug-97,1244.4,1227.9,1245.8,1226.1,11057.55
18-Aug-97,1228.4,1201.45,1228.45,1198.75,12199.09
19-Aug-97,1201.5,1180.7,1203.15,1177.1,15779.18
20-Aug-97,1179.55,1198.2,1200.25,1178.65,14448.55
21-Aug-97,1198.8,1181.5,1212.15,1179.3,14002.22
22-Aug-97,1181.55,1160.45,1181.6,1158.45,15211.69
25-Aug-97,1160.4,1144.3,1160.4,1119.65,21845.03
26-Aug-97,1144.55,1151.75,1160.45,1144.05,16407.11
27-Aug-97,1152.4,1168.4,1184.85,1152.4,15988.39
28-Aug-97,1168.4,1134.65,1168.4,1132.25,18497.71
29-Aug-97,1134.2,1105,1134.2,1098.9,23586.92
01-Sep-97,1105.45,1104.7,1115,1097.95,16430.08
02-Sep-97,1104.9,1117.15,1125.85,1102.45,18742.21
03-Sep-97,1118.45,1134.7,1145.4,1118.45,19789.94
04-Sep-97,1134.3,1137.15,1138.8,1123.7,14897.72
05-Sep-97,1137.2,1149.25,1152.3,1137.2,18531.92
08-Sep-97,1148.7,1158.25,1160.85,1136.85,13861.46
09-Sep-97,1158.3,1159.55,1168.35,1154.95,16723.03
10-Sep-97,1159,1154.55,1159,1143.95,15220.38
11-Sep-97,1154.6,1154.3,1163.3,1152.55,15956.37
12-Sep-97,1154.2,1142.85,1154.2,1138.25,13003.78
15-Sep-97,1142.75,1141,1143.35,1136.3,12161.26
16-Sep-97,1141.1,1140.15,1149.25,1137.8,16298.77
17-Sep-97,1140.3,1134.2,1141.75,1132.75,2630.53
18-Sep-97,1133.6,1109.35,1133.6,1101.65,14432.94
19-Sep-97,1109.6,1104.3,1115.15,1099.6,13617.19
22-Sep-97,1104.25,1085,1104.25,1082.5,14343.25
23-Sep-97,1084.4,1088.65,1090.95,1079.6,14119.16
24-Sep-97,1089.15,1100.85,1108.15,1089.15,12852.01
25-Sep-97,1100.85,1111.35,1112.4,1098.35,18980.44
26-Sep-97,1111.65,1116.1,1122.25,1111.65,14575.74
29-Sep-97,1124.9,1125.7,1133.4,1122.6,18261.54
30-Sep-97,1125.65,1123.8,1125.65,1112.5,17108.78
01-Oct-97,1123.45,1114.7,1123.45,1102.45,13855.64
09-Oct-97,1119.1,1134.55,1135.95,1118.65,16164.38
10-Oct-97,1135.3,1163.55,1166.05,1133.6,29624.01
13-Oct-97,1165.5,1156.95,1177.5,1153.85,29374.41
14-Oct-97,1156.45,1137.9,1158.8,1131,24145.17
15-Oct-97,1138.45,1150.45,1152.65,1138.45,15403.75
16-Oct-97,1150.45,1168.35,1171.6,1150.45,19121.15
17-Oct-97,1168.75,1177.8,1181.15,1168.7,20331.76
20-Oct-97,1177.5,1188.2,1189.4,1172.05,20314.45
21-Oct-97,1188.2,1174.95,1192,1171.2,24540.66
22-Oct-97,1175.55,1169.85,1184.9,1168.3,15979.55
23-Oct-97,1169.4,1151.65,1171.05,1140.8,18671.93
24-Oct-97,1151.45,1136.65,1151.45,1122.55,24867.03
27-Oct-97,1136,1120.8,1136,1116,16931.2
28-Oct-97,1120.6,1032.6,1120.6,1028.2,23039.4
29-Oct-97,1033,1107,1108.5,1033,22273.14
30-Oct-97,1106.9,1085.25,1106.9,1080.15,8179.28
03-Nov-97,1085.75,1084,1096.05,1071.2,12788.6
04-Nov-97,1083.8,1090.2,1097.05,1079.55,20820.97
05-Nov-97,1091.2,1085,1096.05,1081.9,13771.89
06-Nov-97,1084.8,1080.95,1085.2,1068.4,13201.63
07-Nov-97,1081.15,1074.8,1081.45,1072.15,10480.26
10-Nov-97,1074.5,1065.9,1074.5,1064.4,8331.65
11-Nov-97,1065.9,1073.35,1076.5,1064.3,11703.13
12-Nov-97,1073.3,1045,1073.3,1042.35,14078.81
13-Nov-97,1044.55,1022.4,1044.55,1013.1,16141.58
17-Nov-97,1022.3,1024.95,1028.5,1014.55,10758.58
18-Nov-97,1025.3,1009.8,1025.4,1004.2,13078.35
19-Nov-97,1009.55,987.85,1009.55,971.2,16029.86
20-Nov-97,987.7,995.15,1004.8,974.2,21359.43
21-Nov-97,994.85,1005.75,1014.5,990.4,22735.26
24-Nov-97,1005.7,981.25,1010.65,979.75,16833.39
25-Nov-97,981.1,1010.7,1015.2,974.7,22405.69
26-Nov-97,1011.4,1016.85,1028.9,1011.05,15409.62
27-Nov-97,1016.95,1046.75,1048.95,1011.9,19598.65
28-Nov-97,1046.35,1023.95,1046.35,1014.85,20210.88
01-Dec-97,1023.85,1032.65,1033.9,1008.45,12506.75
02-Dec-97,1033.15,1029.8,1041.25,1024.85,16746.17
03-Dec-97,1030.2,1030.7,1037.4,1022.05,19215.21
04-Dec-97,1030.2,1011.75,1036.6,1007.8,20938.95
05-Dec-97,1011.4,1006.3,1024.35,1002.45,15418.3
08-Dec-97,1006.65,1008.8,1014.15,1003.2,15935.84
09-Dec-97,1008.5,984.05,1011.5,979.7,19440.25
10-Dec-97,983.2,971.9,983.2,965.85,12411.37
11-Dec-97,971.7,973.65,978.8,943,20282.31
12-Dec-97,973.7,965.15,979.1,963.85,16273.25
15-Dec-97,965,979.85,980.65,957.2,12363.87
16-Dec-97,980,1002.35,1007.75,979.8,14165.8
17-Dec-97,1002.25,1013.15,1017.6,1002.15,12340.57
18-Dec-97,1013.5,1009.7,1023.85,1008.15,13872.68
19-Dec-97,1009.3,1028.4,1029.75,1006.8,11387.91
22-Dec-97,1028.45,1051.4,1053.4,1028.45,14757.55
23-Dec-97,1051.45,1054.8,1066.25,1049.55,14983.55
24-Dec-97,1054.8,1054.15,1055.5,1032.95,11419.95
26-Dec-97,1054.15,1061.45,1066,1054.15,13254.2
29-Dec-97,1061.65,1079,1081.5,1060.2,11005.81
30-Dec-97,1078.75,1058.5,1080.2,1054.55,12880.65
31-Dec-97,1058.45,1079.4,1083.35,1057.75,13893.27
01-Jan-98,1078.95,1081.2,1084.5,1074.15,8556.78
02-Jan-98,1081,1086.2,1091.3,1081,8646.17
05-Jan-98,1086.6,1091.65,1102.15,1086.6,11047.4
06-Jan-98,1091.25,1079.15,1091.25,1074.1,12802.87
